Gaspar_code,Family,Genus,Species,Sizec,Size,Mobility,Activity,Schooling,Position,Diet_Mouillot_2014,Diet_Parravicini_2020
4863,Labridae,Labropsis,alleni,10,2,1,1,2,1,IS,Microinvertivores
4864,Labridae,Labropsis,polynesica,7.9,2,1,1,2,1,IM,Microinvertivores
4865,Labridae,Labropsis,xanthonota,13,2,1,1,1,1,IS,Microinvertivores
4866,Labridae,Labropsis,manabei,10,2,1,1,2,1,IS,Microinvertivores
4867,Labridae,Labropsis,micronesica,12,2,1,1,1,1,IM,Microinvertivores
4868,Labridae,Labropsis,australis,10.5,2,1,1,2,1,IS,Microinvertivores
48686,Gerreidae,Gerres,ovatus,19,3,3,NA,NA,NA,IM,
4869,Labridae,Wetmorella,albofasciata,6,1,1,1,1,1,IM,Microinvertivores
4870,Labridae,Wetmorella,nigropinnata,8,2,1,1,3,1,IM,Microinvertivores
4871,Labridae,Xenojulis,margaritaceus,10,2,1,1,3,1,IM,Microinvertivores
4886,Serranidae,Plectropomus,maculatus,100,6,2,1,1,1,FC,Piscivores
4888,Labridae,Anampses,caeruleopunctatus,42,4,2,1,3,1,IM,Microinvertivores
4889,Labridae,Anampses,meleagrides,22,3,2,1,1,1,IM,Microinvertivores
4890,Labridae,Anampses,neoguinaicus,20,3,2,1,3,1,IM,Microinvertivores
4891,Labridae,Anampses,geographicus,31,4,2,1,1,1,IM,Microinvertivores
4892,Labridae,Anampses,femininus,24,3,2,1,1,1,IM,Microinvertivores
4893,Labridae,Anampses,twistii,18,3,2,1,1,1,IM,Microinvertivores
48981,Gobiidae,Favonigobius,gymnauchen,9,2,1,1,1,1,OM,Microinvertivores
48994,Diodontidae,Chilomycterus,atringa,60,5,1,1,1,2,IM,
4905,Muraenidae,Gymnothorax,undulatus,150,6,1,3,1,1,FC,Crustacivores
4906,Holocentridae,Sargocentron,punctatissimum,23,3,2,3,1,2,IM,Macroinvertivores
4907,Holocentridae,Sargocentron,caudimaculatum,25,3,2,3,1,2,IM,Crustacivores
4908,Holocentridae,Sargocentron,tiere,33,4,2,3,1,2,IM,Crustacivores
4909,Holocentridae,Sargocentron,violaceum,45,4,2,3,1,2,IM,Crustacivores
4910,Holocentridae,Myripristis,berndti,30,4,2,3,3,2,PK,Crustacivores
4911,Holocentridae,Neoniphon,sammara,32,4,2,3,3,2,PK,Crustacivores
4912,Scorpaenidae,Dendrochirus,brachypterus,17,3,1,3,1,2,IM,Crustacivores
4913,Scorpaenidae,Pterois,radiata,24,3,1,3,1,2,FC,Crustacivores
4914,Scorpaenidae,Pterois,antennata,20,3,1,3,1,2,IM,Crustacivores
4915,Scorpaenidae,Scorpaenodes,parvipinnis,14,2,1,3,1,1,IM,Crustacivores
4916,Labridae,Anampses,cuvier,31,3,2,1,1,1,IM,Microinvertivores
49161,Gobiidae,Yongeichthys,criniger,15,2,1,1,1,1,IM,Microinvertivores
4917,Labridae,Anampses,lennardi,28,3,2,1,1,1,IM,Microinvertivores
4918,Labridae,Anampses,elegans,29,3,2,1,3,1,IM,Microinvertivores
4919,Labridae,Anampses,chrysocephalus,17,3,2,1,3,1,IM,Microinvertivores
4920,Labridae,Anampses,viridis,27.9,3,2,1,1,1,IM,
4921,Scorpaenidae,Scorpaenopsis,diabolus,30,4,1,3,1,1,FC,Crustacivores
4922,Serranidae,Anyperodon,leucogrammicus,65,5,2,2,1,1,FC,Piscivores
7336,Serranidae,Epinephelus,chabaudi,137,6,2,2,1,1,FC,Piscivores
4925,Serranidae,Grammistes,sexlineatus,30,4,1,3,1,2,FC,Crustacivores
4926,Apogonidae,Sphaeramia,orbicularis,10,2,1,3,4,2,IM,Microinvertivores
49303,Kyphosidae,Girella,fimbriata,NA,5,3,1,4,1,HM,
49304,Monacanthidae,Thamnaconus,analis,19.3,3,3,1,4,3,PK,Corallivores
4931,Balistidae,Balistes,punctatus,60,5,2,1,1,2,IM,Macroinvertivores
4936,Serranidae,Cephalopholis,taeniops,70,5,2,1,1,1,FC,Piscivores
4939,Ephippidae,Chaetodipterus,lippei,31,4,3,1,4,3,OM,
49409,Labridae,Choerodon,azurio,25.6,3,2,1,1,1,IM,Macroinvertivores
49419,Callionymidae,Callionymus,pleurostictus,2.3,1,1,1,NA,1,IM,
49427,Serranidae,Pseudogramma,astigmum,7.4,2,1,3,1,1,IM,
49428,Serranidae,Pseudogramma,xanthum,4.1,1,1,3,1,1,IM,
49429,Serranidae,Pseudogramma,axelrodi,6.099999905,1,1,3,1,1,IM,Crustacivores
49431,Serranidae,Pseudogramma,erythreum,NA,2,1,3,1,1,IM,
49432,Serranidae,Pseudogramma,guineensis,2.319999933,1,1,1,1,1,IM,
49434,Serranidae,Pseudogramma,megamycterum,6,1,1,3,1,1,IM,
49435,Serranidae,Pseudogramma,pectoralis,NA,2,1,3,1,1,IM,Crustacivores
49436,Serranidae,Suttonia,lineata,8.1,2,1,NA,1,1,IM,Crustacivores
49437,Serranidae,Suttonia,suttoni,7.8,2,1,NA,1,1,IM,Crustacivores
4944,Acanthuridae,Prionurus,biafraensis,20,3,2,1,4,2,HM,Herbivores Microvores Detritivores
49448,Plesiopidae,Calloplesiops,argus,16,3,1,3,1,1,IM,Crustacivores
49449,Cirrhitidae,Paracirrhites,xanthus,10,2,1,1,1,1,IM,Crustacivores
49506,Tripterygiidae,Enneapterygius,flavoccipitis,2.7,1,1,1,1,1,OM,
49509,Tripterygiidae,Enneapterygius,philippinus,3,1,1,1,1,1,OM,
4955,Labridae,Bodianus,speciosus,50,5,2,1,1,2,IM,Macroinvertivores
4960,Tetraodontidae,Ephippion,guttifer,80,6,2,1,1,2,IM,Macroinvertivores
7337,Serranidae,Epinephelus,chlorocephalus,17.1,3,2,2,1,1,FC,Crustacivores
4962,Trachichthyidae,Gephyroberyx,darwinii,60,5,2,NA,NA,NA,IM,
4967,Scaridae,Scarus,dubius,35.6,4,2,1,3,1,OM,Herbivores Microvores Detritivores
4968,Scaridae,Scarus,flavipectoralis,40,4,2,1,1,1,OM,Herbivores Microvores Detritivores
4969,Scaridae,Scarus,rivulatus,40,4,2,1,4,1,OM,Herbivores Microvores Detritivores
4970,Scaridae,Scarus,globiceps,27,3,2,1,1,1,OM,Herbivores Microvores Detritivores
4971,Scaridae,Scarus,prasiognathos,70,5,2,1,5,1,OM,Herbivores Microvores Detritivores
4973,Scaridae,Scarus,dimidiatus,40,4,2,1,3,1,OM,Herbivores Microvores Detritivores
4974,Scaridae,Scarus,spinus,30,4,2,1,1,1,OM,Herbivores Microvores Detritivores
4975,Scaridae,Scarus,schlegeli,40,4,2,1,4,1,OM,Herbivores Microvores Detritivores
4976,Scaridae,Chlorurus,bleekeri,49,4,2,1,3,1,OM,Herbivores Microvores Detritivores
4977,Scaridae,Chlorurus,troschelii,34.6,4,2,1,1,1,OM,Macroinvertivores
4978,Scaridae,Chlorurus,japanensis,31,4,2,1,1,1,OM,Herbivores Microvores Detritivores
4979,Scaridae,Chlorurus,gibbus,70,5,2,1,3,1,OM,Herbivores Microvores Detritivores
4980,Scaridae,Scarus,koputea,31,4,2,1,3,1,OM,Herbivores Microvores Detritivores
4981,Scaridae,Scarus,longipinnis,40,4,2,1,1,1,OM,Herbivores Microvores Detritivores
4982,Pomacentridae,Chromis,atripes,9,2,1,1,4,2,PK,Planktivores
49820,Platycephalidae,Platycephalus,fuscus,120,6,3,NA,NA,NA,FC,
4983,Pomacentridae,Chromis,elerae,7,2,1,1,4,2,PK,Planktivores
4984,Labridae,Macropharyngodon,meleagris,15,3,1,1,3,1,IM,Herbivores Microvores Detritivores
4985,Labridae,Macropharyngodon,negrosensis,12,2,1,1,3,1,IM,Microinvertivores
49997,Ophichthidae,Scolecenchelys,nicholsae,NA,4,1,3,1,1,IM,Crustacivores
5,Haemulidae,Orthopristis,chrysoptera,46,4,2,2,4,2,IM,Macroinvertivores
5002,Polynemidae,Polydactylus,quadrifilis,200,6,2,1,3,2,FC,
50020,Serranidae,Paralabrax,callaensis,35,4,2,2,1,1,FC,Crustacivores
5003,Haemulidae,Pomadasys,incisus,50,5,2,2,4,2,IM,Macroinvertivores
5004,Haemulidae,Pomadasys,rogerii,60,5,2,2,4,2,IM,Macroinvertivores
50052,Haemulidae,Plectorhinchus,lessonii,40,4,2,1,1,1,IM,Microinvertivores
5006,Scorpaenidae,Pontinus,accraensis,40,4,1,2,1,1,IM,Crustacivores
50095,Serranidae,Serranus,aequidens,24.5,3,2,3,1,1,FC,Crustacivores
50096,Serranidae,Serranus,huascarii,20,3,2,3,1,1,FC,Crustacivores
50101,Pomacentridae,Chromis,jubauna,7.420000076,2,1,1,4,2,PK,Planktivores
50111,Holocentridae,Sargocentron,hormion,16.6,3,2,3,1,2,IM,Crustacivores
50117,Holocentridae,Sargocentron,iota,7.65,2,2,3,1,2,IM,Crustacivores
50118,Holocentridae,Sargocentron,megalops,NA,3,2,3,1,2,IM,Crustacivores
50136,Pinguipedidae,Pseudopercis,semifasciata,100,6,2,1,1,1,IM,Piscivores
50137,Opistognathidae,Opistognathus,cuvierii,11.35000038,2,1,1,1,1,IM,Microinvertivores
50141,Serranidae,Acanthistius,patachonicus,31,4,1,1,1,1,IM,Crustacivores
50148,Pinguipedidae,Parapercis,dockinsi,17.2,3,2,1,1,1,IM,Crustacivores
5018,Scaridae,Scarus,hoefleri,60,5,2,1,3,2,HD,Macroinvertivores
5019,Scorpaenidae,Scorpaena,angolensis,25,3,1,2,1,1,IM,Crustacivores
5021,Scorpaenidae,Scorpaena,elongata,50,5,1,2,1,1,IM,Crustacivores
50231,Holocentridae,Sargocentron,shimizui,7.28,2,2,3,1,2,IM,Crustacivores
5025,Scorpaenidae,Scorpaena,normani,20,3,1,2,1,1,IM,Crustacivores
5026,Scorpaenidae,Scorpaena,laevis,35,4,1,2,1,1,IM,Crustacivores
5027,Scorpaenidae,Scorpaena,stephanica,40,4,1,2,1,1,IM,Crustacivores
5028,Serranidae,Serranus,accraensis,20,3,1,1,1,1,IM,Crustacivores
5030,Sphyraenidae,Sphyraena,afra,205,6,3,NA,3,3,FC,
50318,Scorpaenidae,Rhinopias,cea,15.6,3,1,3,1,1,FC,Crustacivores
50340,Holocentridae,Sargocentron,wilhelmi,19.5,3,1,3,1,1,IM,Crustacivores
50361,Apogonidae,Apogon,robbyi,3.589999914,1,1,3,3,2,PK,Microinvertivores
50438,Dactyloscopidae,Dactyloscopus,boehlkei,5.53000021,1,1,1,1,1,IM,
50455,Grammatidae,Gramma,brasiliensis,6.550000191,1,1,1,3,1,IM,
5563,Chaetodontidae,Chaetodon,flavocoronatus,12,2,1,1,2,1,IM,Corallivores
50467,Dactyloscopidae,Dactyloscopus,foraminosus,7.900000095,2,1,1,1,1,IM,
50471,Dactyloscopidae,Dactyloscopus,comptus,3.900000095,1,1,1,1,1,IM,
5048,Arripidae,Arripis,trutta,89,6,1,NA,NA,NA,IM,
50480,Dactyloscopidae,Gillellus,jacksoni,2.5,1,1,1,1,1,IM,
50489,Dactyloscopidae,Platygillellus,smithi,3.400000095,1,1,1,1,1,IM,
50494,Dactyloscopidae,Storrsia,olsoni,2.970000029,1,1,1,1,1,IM,
50546,Callionymidae,Paradiplogrammus,corallinus,3.71,1,2,1,1,1,IM,
50627,Gobiidae,Elacatinus,figaro,3.369999886,1,1,1,3,1,IM,Microinvertivores
50659,Muraenidae,Gymnothorax,annulatus,50.1,5,1,3,1,1,FC,Crustacivores
5066,Sparidae,Pagrus,auriga,80,6,2,1,3,2,IM,Macroinvertivores
50666,Muraenidae,Gymnothorax,minor,54.5,5,1,3,1,1,FC,Crustacivores
5067,Sparidae,Pagrus,africanus,75,5,2,1,3,2,IM,Macroinvertivores
50676,Muraenidae,Gymnothorax,randalli,36.3,4,1,3,1,1,IM,Crustacivores
50689,Ophichthidae,Callechelys,galapagensis,82,6,2,3,1,1,IM,Crustacivores
5069,Congridae,Paraconger,notialis,62.70000076,5,1,1,1,1,IM,Crustacivores
5070,Diodontidae,Chilomycterus,spinosus mauretanicus,25,3,1,1,1,2,IM,
50705,Plesiopidae,Plesiops,auritus,7.59,2,1,3,1,1,IM,Crustacivores
5072,Antennariidae,Antennarius,pardalis,10.19999981,2,1,NA,1,1,FC,
50729,Plesiopidae,Plesiops,facicavus,4.63,1,1,3,1,1,IM,Crustacivores
50730,Plesiopidae,Plesiops,genaricus,8.23,2,1,3,1,1,IM,Crustacivores
50732,Plesiopidae,Plesiops,gracilis,7,2,1,3,1,1,IM,Crustacivores
50738,Plesiopidae,Plesiops,malalaxus,11,2,1,3,1,1,IM,Crustacivores
50746,Plesiopidae,Plesiops,polydactylus,4.58,1,1,3,1,1,IM,Crustacivores
50747,Plesiopidae,Plesiops,thysanopterus,6.34,1,1,3,1,1,IM,Crustacivores
50748,Plesiopidae,Plesiops,verecundus,9.45,2,1,3,1,1,IM,Crustacivores
50764,Muraenidae,Uropterygius,xenodontus,53,4,1,3,1,1,IM,Crustacivores
50765,Muraenidae,Uropterygius,golanii,45.3,4,1,3,1,1,IM,Crustacivores
50769,Pempheridae,Pempheris,rapa,13.47,2,1,3,4,2,PK,Microinvertivores
5078,Blenniidae,Blennius,normani,11,2,1,1,1,1,IM,Herbivores Microvores Detritivores
5079,Centracanthidae,Spicara,melanurus,30,4,3,1,5,3,PK,Crustacivores
50826,Pseudochromidae,Rusichthys,explicitus,5.2,1,1,1,1,1,IM,Microinvertivores
50880,Apogonidae,Apogon,griffini,13.5,2,1,3,3,2,PK,
50885,Apogonidae,Apogon,heptastygma,3.3,1,1,3,NA,NA,PK,
50886,Apogonidae,Apogon,isus,5.6,1,1,3,1,1,IM,
509,Hexagrammidae,Ophiodon,elongatus,152,6,1,3,1,1,IM,
5100,Serranidae,Serranus,africanus,14,2,1,1,1,1,IM,Crustacivores
5102,Chaetodontidae,Prognathodes,marcellae,11.60000038,2,1,1,1,2,IM,Microinvertivores
5104,Gobiidae,Thorogobius,angolensis,10.69999981,2,1,1,1,1,IM,Microinvertivores
5106,Labridae,Cirrhilabrus,cyanopleura,15,3,1,1,4,2,PK,Planktivores
5107,Labridae,Coris,pictoides,15,3,2,1,3,1,IM,Microinvertivores
5108,Labridae,Diproctacanthus,xanthurus,10,2,1,1,1,1,IS,Microinvertivores
5109,Labridae,Labrichthys,unilineatus,17.5,3,1,1,1,1,IS,Corallivores
5110,Pomacentridae,Dascyllus,aruanus,10,2,1,1,4,1,PK,Planktivores
5111,Pomacentridae,Dascyllus,melanurus,8,2,1,1,4,1,PK,Planktivores
5112,Pomacentridae,Dascyllus,trimaculatus,11,2,1,1,3,1,PK,Planktivores
51125,Haemulidae,Pomadasys,unimaculatus,19,3,3,2,3,1,IM,Microinvertivores
5113,Pomacentridae,Dascyllus,reticulatus,9,2,1,1,4,1,PK,Planktivores
5126,Haemulidae,Pomadasys,commersonnii,80,5,3,2,3,1,IM,Macroinvertivores
5128,Pomacentridae,Chromis,lineata,7,2,1,1,4,2,PK,Planktivores
51356,Monacanthidae,Acanthaluteres,spilomelanurus,14,2,2,1,5,2,IM,Corallivores
7808,Chaetodontidae,Chaetodon,fremblii,13,2,1,1,3,1,OM,Microinvertivores
51367,Gobiesocidae,Alabes,hoesei,4.5,1,1,1,1,1,IM,
51386,Kyphosidae,Girella,elevata,62,5,3,1,4,1,HM,
51441,Dactyloscopidae,Platygillellus,rubellulus,6.199999809,1,2,NA,1,1,IM,
5146,Mugilidae,Liza,richardsonii,40.5,4,3,NA,NA,NA,HD,
51507,Gobiesocidae,Creocele,cardinalis,7.5,2,1,1,1,1,IM,
51518,Clinidae,Heteroclinus,nasutus,9,2,1,1,1,1,IM,
51538,Tripterygiidae,Enneapterygius,atriceps,2.6,1,1,1,1,1,OM,
51539,Tripterygiidae,Enneapterygius,bahasa,3.2,1,1,1,1,1,OM,
51540,Tripterygiidae,Enneapterygius,clea,3.2,1,1,1,1,1,OM,
51541,Tripterygiidae,Enneapterygius,fuscoventer,2.3,1,1,1,1,1,OM,
51543,Tripterygiidae,Enneapterygius,howensis,3.5,1,1,1,1,1,OM,
51544,Tripterygiidae,Enneapterygius,miyakensis,4.5,1,1,1,1,1,OM,
51547,Tripterygiidae,Enneapterygius,nigricauda,2.9,1,1,1,1,1,OM,
51549,Tripterygiidae,Enneapterygius,ornatus,2.4,1,1,1,1,1,OM,
51550,Tripterygiidae,Enneapterygius,pallidoserialis,3,1,1,1,1,1,OM,
51551,Tripterygiidae,Enneapterygius,randalli,2.9,1,1,1,1,1,OM,
51553,Tripterygiidae,Enneapterygius,rhothion,3.1,1,1,1,1,1,OM,
51555,Tripterygiidae,Enneapterygius,rubicauda,3.7,1,1,1,1,1,OM,
51557,Tripterygiidae,Enneapterygius,signicauda,2.5,1,1,1,1,1,OM,
51558,Tripterygiidae,Enneapterygius,similis,3.2,1,1,1,1,1,OM,
51559,Tripterygiidae,Enneapterygius,unimaculatus,3.1,1,1,1,1,1,OM,
51560,Tripterygiidae,Enneapterygius,vexillarius,3.3,1,1,1,1,1,OM,
51561,Tripterygiidae,Enneapterygius,williamsi,2.7,1,1,1,1,1,OM,
51563,Tripterygiidae,Helcogramma,fuscipectoris,3.2,1,1,1,1,1,OM,
51565,Tripterygiidae,Helcogramma,inclinata,4.6,1,1,1,1,1,OM,
51566,Tripterygiidae,Helcogramma,kranos,3.1,1,1,1,1,1,OM,
51567,Tripterygiidae,Helcogramma,solorensis,3.9,1,1,1,1,1,OM,
5157,Kuhliidae,Kuhlia,sandvicensis,21.4,3,3,2,4,2,IM,
5524,Serranidae,Epinephelus,chlorostigma,75,5,2,2,1,1,FC,Crustacivores
51586,Serranidae,Pseudanthias,ventralis hawaiiensis,7.69,2,1,1,NA,2,PK,
51645,Blenniidae,Lipophrys,caboverdensis,4,1,1,1,1,1,OM,
51646,Blenniidae,Parablennius,salensis,6,1,1,1,1,1,OM,Herbivores Microvores Detritivores
51647,Blenniidae,Scartella,caboverdiana,6,1,1,1,1,1,HD,Herbivores Microvores Detritivores
51692,Holocentridae,Myripristis,astakhovi,12.1,2,2,3,3,2,PK,Planktivores
51695,Batrachoididae,Halophryne,hutchinsi,14.14,2,1,3,1,1,IM,
51738,Labridae,Choerodon,zosterophorus,18,3,2,1,1,1,IM,Macroinvertivores
51739,Labridae,Choerodon,balerensis,14.9,2,2,1,1,1,IM,
51741,Labridae,Choerodon,melanostigma,39.2,4,2,1,1,1,IM,Macroinvertivores
51745,Gobiesocidae,Apletodon,incognitus,2.720000029,1,1,1,1,1,IM,
51788,Muraenidae,Gymnothorax,robinsi,18.2,3,1,3,1,1,IM,Crustacivores
51826,Apogonidae,Pseudamiops,diaphanes,3.28,1,1,3,3,1,PK,Microinvertivores
51830,Apogonidae,Apogon,deetsie,5.09,1,1,3,NA,2,PK,Planktivores
5195,Scorpaenidae,Pterois,volitans,38,4,1,3,1,2,FC,Crustacivores
5196,Diodontidae,Cyclichthys,orbicularis,30,3,2,2,1,1,IM,Macroinvertivores
5224,Atherinidae,Atherinomorus,capricornensis,12,2,3,NA,NA,NA,PK,
5228,Atherinidae,Atherinomorus,endrachtensis,9,2,3,1,5,3,PK,Planktivores
52302,Scorpaenidae,Scorpaena,moultoni,NA,4,1,3,1,1,FC,
52303,Scorpaenidae,Parascorpaena,maculipinnis,5,1,1,3,1,1,FC,Crustacivores
52304,Tetrarogidae,Paracentropogon,vespa,6,1,1,3,1,1,IM,
52305,Neosebastidae,Neosebastes,incisipinnis,22.1,3,1,3,1,1,FC,
52307,Neosebastidae,Maxillicosta,lopholepis,5,1,2,3,1,1,IM,
52311,Synanceiidae,Erosa,daruma,NA,3,2,NA,NA,NA,IM,
52352,Platycephalidae,Thysanophrys,cirronasa,38,4,2,2,1,1,FC,
52369,Tetrarogidae,Tetraroge,darnleyensis,NA,2,1,3,1,1,IM,
52374,Scorpaenidae,Scorpaenodes,steenei,NA,NA,1,3,1,1,IM,Crustacivores
52375,Scorpaenidae,Scorpaenopsis,furneauxi,9.6,2,1,3,1,1,FC,Crustacivores
52376,Scorpaenidae,Scorpaena,sumptuosa,40,4,1,3,1,1,FC,Crustacivores
52379,Syngnathidae,Hippocampus,zebra,8,2,1,1,1,1,IM,Microinvertivores
52386,Blenniidae,Hypleurochilus,fissicornis,8.699999809,2,1,1,1,1,OM,Herbivores Microvores Detritivores
52390,Blenniidae,Alloblennius,anuchalis,2.39,1,1,1,1,2,HD,
52391,Blenniidae,Alloblennius,pictus,2.6,1,1,1,1,2,HD,
52417,Carapidae,Echiodon,coheni,14.3,2,1,3,1,1,OM,
52418,Gobiidae,Callogobius,depressus,14,2,1,1,1,1,IM,Microinvertivores
52419,Gobiidae,Callogobius,mucosus,11,2,1,1,1,1,IM,Microinvertivores
52423,Carapidae,Echiodon,dawsoni,11.19999981,2,1,2,1,1,IM,
52427,Gobiidae,Priolepis,nuchifasciata,4,1,1,1,2,1,OM,Microinvertivores
52429,Gobiidae,Trimma,necopinus,4,1,1,1,3,1,PK,
52430,Gobiidae,Bryaninops,loki,4.5,1,1,1,1,1,PK,Microinvertivores
52443,Soleidae,Pardachirus,hedleyi,15,3,2,2,1,1,IM,
52446,Monacanthidae,Meuschenia,venusta,21,3,3,1,NA,NA,IM,Corallivores
52454,Carapidae,Carapus,sluiteri,NA,3,1,3,1,1,OM,
52458,Apogonidae,Apogon,limenus,14,2,1,3,4,2,PK,
52459,Monodactylidae,Schuettea,scalaripinnis,20,3,1,NA,4,NA,PK,
52463,Labridae,Bodianus,frenchii,45,4,2,NA,NA,NA,IM,Macroinvertivores
52464,Labridae,Pteragogus,enneacanthus,15,3,1,1,1,1,IM,Macroinvertivores
52497,Pempheridae,Pempheris,ypsilychnus,12.06,2,1,3,4,2,PK,Microinvertivores
52705,Caracanthidae,Caracanthus,typicus,2.9,1,1,3,1,1,IM,
52710,Gobiidae,Echinogobius,hayashii,7,2,1,1,1,1,IM,Microinvertivores
52762,Serranidae,Liopropoma,dorsoluteum,20.62,3,1,3,1,1,FC,Crustacivores
52799,Gobiidae,Arcygobius,baliurus,10.16,2,1,1,1,1,OM,Microinvertivores
52802,Gobiidae,Priolepis,anthioides,2.97,1,1,1,1,1,OM,
5281,Grammatidae,Gramma,loreto,8,2,1,1,3,1,IM,
52821,Ophichthidae,Xestochilus,nebulosus,47,4,1,3,1,1,IM,Crustacivores
52844,Labridae,Coris,cuvieri,38,4,2,1,1,1,IM,Macroinvertivores
52863,Schindleriidae,Schindleria,pietschmanni,1.36,1,1,NA,5,2,PK,
52865,Tetrarogidae,Neocentropogon,profundus,7.62,2,1,NA,NA,NA,IM,
52889,Muraenidae,Gymnothorax,albimarginatus,100,6,1,3,1,1,FC,Crustacivores
52931,Mullidae,Parupeneus,jansenii,15.3,3,2,1,3,1,IM,Crustacivores
52936,Gobiidae,Feia,nympha,NA,1,1,1,1,1,OM,
52939,Gobiidae,Trimma,haima,1.68,1,1,1,NA,1,PK,
52957,Gobiidae,Amblygobius,tekomaji,3.8,1,1,1,1,1,OM,Microinvertivores
52959,Apogonidae,Apogon,regani,4.8,1,1,3,NA,NA,PK,
52961,Gobiesocidae,Aspasmodes,briggsi,2.54,1,1,1,1,1,IM,
52966,Scorpaenidae,Sebastapistes,nuchalis,10.16,2,1,3,1,1,IM,Crustacivores
52971,Blenniidae,Alticus,anjouanae,7.62,2,1,1,1,1,HD,Herbivores Microvores Detritivores
53017,Apogonidae,Apogon,quadrifasciatus,13,2,1,3,4,2,PK,
53023,Muraenidae,Gymnothorax,pikei,77,5,1,3,1,1,FC,Crustacivores
53047,Platycephalidae,Thysanophrys,armata,12.1,2,2,2,1,1,FC,
531,Monacanthidae,Stephanolepis,cirrhifer,30,3,2,1,3,1,OM,sessile invertivores
53220,Serranidae,Pogonoperca,ocellata,27,3,1,3,1,1,FC,Crustacivores
53239,Monacanthidae,Paramonacanthus,oblongus,7.8,2,1,1,NA,1,OM,sessile invertivores
5345,Holocentridae,Sargocentron,melanospilos,25,3,2,3,1,2,IM,Crustacivores
5347,Holocentridae,Sargocentron,marisrubri,18.3,3,1,3,1,1,IM,Crustacivores
9219,Serranidae,Epinephelus,cifuentesi,100,6,2,3,1,1,FC,Piscivores
61252,Serranidae,Epinephelus,clippertonensis,61,5,2,3,1,1,FC,Crustacivores
6440,Serranidae,Epinephelus,coeruleopunctatus,76,5,2,2,1,1,FC,Crustacivores
6465,Serranidae,Epinephelus,coioides,120,6,2,2,1,1,FC,Piscivores
5354,Serranidae,Variola,louti,83,6,2,1,1,1,FC,Piscivores
53557,Batrachoididae,Thalassophryne,punctata,15.80000019,3,1,NA,1,1,IM,
53567,Batrachoididae,Thalassophryne,montevidensis,14.39999962,2,1,NA,1,1,IM,
53590,Batrachoididae,Vladichthys,gloverensis,5.599999905,1,1,NA,1,1,IM,
6466,Serranidae,Epinephelus,corallicola,49,4,2,2,1,1,FC,Crustacivores
5368,Sparidae,Rhabdosargus,sarba,80,5,3,2,3,1,IM,Macroinvertivores
5372,Labridae,Parajulis,poecilepterus,34,4,2,1,3,1,IM,Macroinvertivores
53788,Syngnathidae,Hippocampus,algiricus,19.20000076,3,1,1,1,1,IM,Microinvertivores
53789,Syngnathidae,Hippocampus,barbouri,15,3,1,1,1,1,IM,Microinvertivores
53790,Syngnathidae,Hippocampus,bargibanti,2.4,1,1,1,1,1,IM,
53792,Syngnathidae,Hippocampus,comes,18.7,3,1,1,1,1,IM,Microinvertivores
5380,Sparidae,Evynnis,japonica,45,4,3,NA,NA,1,IM,
53814,Syngnathidae,Hippocampus,jayakari,14,2,1,NA,NA,NA,IM,Microinvertivores
53816,Labridae,Halichoeres,bicolor,12,2,2,1,1,1,IM,Microinvertivores
53820,Blenniidae,Cirrisalarias,bunares,2.4,1,1,1,1,1,HD,Herbivores Microvores Detritivores
53821,Blenniidae,Andamia,heteroptera,6.4,1,1,1,1,1,HD,Herbivores Microvores Detritivores
53823,Ophichthidae,Apterichtus,flavicaudus,80,6,1,3,1,1,FC,Crustacivores
53824,Ophichthidae,Bascanichthys,myersi,66.9,5,1,3,1,1,IM,Crustacivores
53825,Ophichthidae,Bascanichthys,fijiensis,NA,4,1,3,1,1,IM,Crustacivores
53827,Ophichthidae,Cirricaecula,macdowelli,22.8,3,1,3,1,1,IM,Crustacivores
5383,Sparidae,Sparodon,durbanensis,120,6,3,NA,NA,1,OM,Macroinvertivores
53831,Ophichthidae,Cirrhimuraena,oliveri,45.2,4,1,3,1,1,IM,Crustacivores
53836,Ophichthidae,Muraenichthys,thompsoni,NA,4,1,3,1,1,IM,Crustacivores
53838,Ophichthidae,Scolecenchelys,cookei,15.5,3,1,3,1,1,IM,Microinvertivores
53839,Ophichthidae,Muraenichthys,elerae,NA,4,1,3,1,1,IM,Crustacivores
53840,Ophichthidae,Scolecenchelys,chilensis,28.39999962,3,1,NA,NA,NA,IM,Crustacivores
53841,Ophichthidae,Scolecenchelys,erythraeensis,NA,4,1,3,1,1,IM,
53844,Ophichthidae,Muraenichthys,philippinensis,NA,4,1,3,1,1,IM,Crustacivores
53846,Ophichthidae,Neenchelys,microtretus,30,4,1,3,1,1,IM,Crustacivores
53857,Ophichthidae,Pisodonophis,copelandi,30.8,4,1,3,1,1,FC,Crustacivores
53861,Ophichthidae,Schultzidia,retropinnis,11,3,1,3,1,1,IM,Microinvertivores
53871,Ophichthidae,Cirrhimuraena,tapeinoptera,45.2,4,1,3,1,1,IM,Crustacivores
53879,Ophichthidae,Scolecenchelys,puhioilo,NA,4,1,3,1,1,IM,Crustacivores
5388,Muraenidae,Echidna,nebulosa,100,6,1,3,1,1,IM,Crustacivores
53880,Ophichthidae,Ophichthus,manilensis,NA,5,1,3,1,1,IM,Crustacivores
53882,Ophichthidae,Ophichthus,celebicus,NA,5,1,3,1,1,IM,Crustacivores
