family,species,p4_m,p4_sd,p7_m,p7_sd,p2_m,p2_sd,p3_m,p3_sd,p8_m,p8_sd,p6_m,p6_sd,p1_m,p1_sd,p5_m,p5_sd,nentropy_m,nentropy_sd,sd_tot,trophic_guild_predicted,trophic_guild_predicted_text
Labridae,Cirrhilabrus_morrisoni,0.001367391,0.003597016,0.038148335,0.095189692,0.115853999,0.309449064,0.007728724,0.063406868,0.277439466,0.335043792,0.022961079,0.107538931,0.001628965,0.031109232,0.534872041,0.378308037,0.88054018,0.095891383,0.613805254,5,microinvertivore
Labridae,Anchichoerops_natalensis,0.112772009,0.181376097,0.040898337,0.086291642,0.101719778,0.294393445,3.41E-04,0.002906439,0.005392716,0.032230622,0.714252602,0.357626743,2.26E-05,5.88E-04,0.024601171,0.073991108,0.887342136,0.124870416,0.511302468,6,macroinvertivore
Labridae,Anampses_geographicus,0.098112333,0.083723008,0.104941483,0.098184648,5.25E-04,0.004391623,0.002179096,0.011986622,0.03509895,0.053841366,0.138695395,0.166860256,2.81E-05,3.53E-04,0.620419378,0.198456277,0.711206435,0.111079924,0.294854183,5,microinvertivore
Labridae,Anampses_meleagrides,0.039964009,0.04351744,0.074419025,0.082830251,5.28E-04,0.004121806,0.002462504,0.012452647,0.048425102,0.077899861,0.046171826,0.08335648,4.56E-05,5.96E-04,0.787984383,0.159936973,0.806953906,0.112614255,0.217998985,5,microinvertivore
Labridae,Anampses_elegans,0.077340724,0.076981577,0.095906214,0.106171439,0.001065718,0.009252056,0.003108337,0.015668117,0.040038503,0.071018922,0.102617338,0.152888387,7.12E-05,0.00121428,0.679851918,0.207323224,0.751708585,0.120749724,0.29821564,5,microinvertivore
Labridae,Anampses_twistii,0.022744478,0.027578842,0.058063574,0.069840565,4.61E-04,0.004014568,0.00234072,0.011140863,0.055344454,0.088558959,0.024017031,0.052520351,4.69E-05,6.05E-04,0.836981582,0.141373196,0.847609047,0.102200509,0.190699647,5,microinvertivore
Labridae,Anampses_neoguinaicus,0.029573526,0.036739247,0.065627992,0.082530798,6.80E-04,0.005518712,0.002946112,0.014865809,0.053702341,0.092340939,0.032882965,0.071115453,7.12E-05,9.46E-04,0.814516327,0.161224002,0.834313742,0.109598801,0.219068217,5,microinvertivore
Labridae,Anampses_lineatus,0.008439053,0.01295401,0.037130294,0.0560805,5.64E-04,0.006118907,0.002868979,0.014341091,0.071115154,0.122625755,0.008205433,0.029449694,9.09E-05,0.001177608,0.871586156,0.146825296,0.892112668,0.086765905,0.202532347,5,microinvertivore
Labridae,Anampses_chrysocephalus,0.018618648,0.025306525,0.053468964,0.071967224,6.22E-04,0.005612605,0.002873146,0.013992481,0.059761123,0.103081331,0.019460267,0.049842647,7.44E-05,9.50E-04,0.845121874,0.15019151,0.86188494,0.100177853,0.204243566,5,microinvertivore
Labridae,Anampses_melanurus,0.006639205,0.010483233,0.033196107,0.05185341,5.56E-04,0.006322796,0.002903394,0.014970179,0.074914367,0.128869193,0.006378156,0.025650297,1.03E-04,0.001509475,0.875309965,0.148692261,0.89806791,0.083809866,0.206008815,5,microinvertivore
Labridae,Anampses_femininus,0.046857441,0.055632062,0.079993693,0.100530203,0.001057488,0.007672278,0.003708402,0.019952918,0.048898106,0.089493927,0.05653251,0.10845559,1.05E-04,0.001469995,0.76284776,0.190983545,0.802876839,0.119446056,0.2643991,5,microinvertivore
Labridae,Anampses_caeruleopunctatus,0.154802647,0.141204386,0.112034602,0.128231235,0.00141734,0.012402587,0.003485139,0.02237745,0.025668544,0.051809064,0.226705343,0.26108699,7.89E-05,0.001160807,0.475807487,0.256103988,0.710293235,0.114454816,0.41650654,5,microinvertivore
Labridae,Anampses_lennardi,0.068783517,0.074515789,0.092272906,0.11051718,0.001161784,0.008251417,0.003769705,0.021261346,0.042718727,0.079403554,0.088153226,0.144798277,1.00E-04,0.001457453,0.703039957,0.211400356,0.769982669,0.122455365,0.300417177,5,microinvertivore
Labridae,Doratonotus_megalepis,0.006326389,0.011534089,0.056617627,0.11366106,0.155733784,0.354462945,0.002726484,0.02311801,0.227294229,0.303325493,0.046573283,0.149004088,2.99E-04,0.005766733,0.504429156,0.372951692,0.858398031,0.108924232,0.626550147,5,microinvertivore
Labridae,Stethojulis_notialis,0.001382834,0.002826817,0.014168485,0.032570172,0.001000773,0.010732479,0.003541045,0.021065536,0.057372171,0.120351145,0.001848988,0.01030717,0.00117332,0.023277654,0.919512385,0.131942273,0.938052969,0.068093056,0.184848582,5,microinvertivore
Labridae,Stethojulis_albovittata,0.009036697,0.016382596,0.032738989,0.061692305,0.002267367,0.020692296,0.004261722,0.021749147,0.036785699,0.076265428,0.015253906,0.049919932,4.27E-04,0.009769394,0.899228183,0.12252035,0.909169752,0.088330751,0.168495159,5,microinvertivore
Labridae,Stethojulis_marquesensis,0.002109441,0.003994687,0.016773894,0.034388418,0.001108212,0.017010318,0.003466906,0.023514847,0.04933035,0.097340738,0.002638272,0.013141598,2.33E-04,0.004396385,0.924340208,0.111231159,0.935669014,0.068838131,0.155178735,5,microinvertivore
Labridae,Stethojulis_interrupta,0.007570333,0.011887832,0.028937223,0.045598325,3.31E-04,0.002266062,0.001861032,0.009476734,0.038204163,0.068891144,0.008444127,0.023958511,6.64E-05,0.001091679,0.914586146,0.096166496,0.915720325,0.078324475,0.129940979,5,microinvertivore
Labridae,Stethojulis_terina,0.006731017,0.011922782,0.029276169,0.05501058,0.001805329,0.017914843,0.003393299,0.021789416,0.042709532,0.092633734,0.011027403,0.038535087,5.46E-04,0.010697163,0.904510793,0.124713954,0.915696288,0.082819525,0.172331071,5,microinvertivore
Labridae,Stethojulis_maculata,0.013739204,0.021539008,0.039490253,0.06405879,0.001000714,0.010695,0.002528824,0.01403138,0.035639156,0.070308066,0.02071958,0.058857326,8.87E-05,0.001438216,0.886793549,0.124018369,0.894843685,0.091253918,0.169318497,5,microinvertivore
Labridae,Cirrhilabrus_lanceolatus,0.005784061,0.013546139,0.058135147,0.108549518,0.147755224,0.346336342,0.0040202,0.038406983,0.207165822,0.280473,0.043931626,0.144175287,9.63E-04,0.01840968,0.532245187,0.365327249,0.855294706,0.108597975,0.605512168,5,microinvertivore
Labridae,Ophthalmolepis_lineolata,0.175623603,0.129195184,0.123019289,0.103839455,9.11E-04,0.011161831,0.00183518,0.007371895,0.035997471,0.049172325,0.342825982,0.265855439,4.35E-05,0.001254654,0.319743841,0.190920665,0.641110341,0.106155763,0.370408242,6,macroinvertivore
Labridae,Choerodon_zamboangae,0.11254135,0.143096777,0.105146061,0.162620119,0.116068203,0.316437551,0.001383775,0.012341703,0.020625782,0.06469458,0.554216792,0.373035545,2.46E-05,5.75E-04,0.08999339,0.14350465,0.80194119,0.162975966,0.55780091,6,macroinvertivore
Labridae,Cirrhilabrus_brunneus,6.72E-04,0.001631214,0.026143661,0.076992808,0.076249839,0.254195825,0.004102243,0.026091233,0.310617574,0.347175999,0.018569021,0.105317633,0.001751981,0.03302948,0.561893827,0.377028294,0.888755353,0.089468168,0.588295064,5,microinvertivore
Labridae,Bodianus_opercularis,0.036266621,0.05002257,0.102698809,0.139314112,0.152494976,0.352235311,0.002310222,0.019681685,0.154466638,0.231391156,0.166408207,0.259069621,3.04E-04,0.006548927,0.385050696,0.328030846,0.771093361,0.14959933,0.612106055,5,microinvertivore
Labridae,Oxycheilinus_lineatus,0.025396047,0.039176295,0.117648239,0.180675134,0.163989685,0.360756696,0.003245854,0.027133168,0.121318531,0.210577319,0.14691626,0.264940985,5.54E-04,0.013153577,0.420931339,0.346077495,0.804448664,0.140479365,0.632091031,5,microinvertivore
Labridae,Cirrhilabrus_roseafascia,0.00749731,0.012302519,0.066003269,0.120129606,0.119827223,0.315861393,0.007275995,0.055128913,0.212759837,0.286374766,0.080716682,0.197552715,3.11E-04,0.005399994,0.505608623,0.357623028,0.836728782,0.117297501,0.605269413,5,microinvertivore
Labridae,Labropsis_polynesica,0.003296724,0.005765475,0.028192715,0.04227951,0.013028553,0.10740192,0.006509923,0.024821422,0.299036444,0.25763411,0.00470823,0.032179805,3.96E-04,0.010939338,0.644830964,0.265362161,0.841221233,0.07182267,0.389768769,5,microinvertivore
Labridae,Labropsis_australis,0.008843132,0.018399827,0.046444991,0.061224927,0.00160522,0.017841906,0.007368965,0.031878168,0.2783716,0.23832623,0.010848328,0.040223177,1.88E-04,0.003945853,0.64632978,0.24254347,0.811851286,0.082417308,0.350259613,5,microinvertivore
Labridae,Cirrhilabrus_adornatus,0.002174605,0.00493678,0.039759073,0.090183746,0.102713936,0.295794498,0.006864701,0.058283975,0.252769438,0.316432603,0.015622917,0.085368601,9.19E-04,0.020394994,0.579176261,0.366770054,0.88012358,0.09332234,0.58429659,5,microinvertivore
Labridae,Pseudolabrus_torotai,0.024825055,0.037846775,0.099054806,0.141916713,0.176686513,0.372777611,0.004639595,0.040386669,0.148847212,0.233737301,0.142803772,0.254762397,3.13E-04,0.011646484,0.402829841,0.335452707,0.796551178,0.142600504,0.627987362,5,microinvertivore
Labridae,Diproctacanthus_xanthurus,0.007491392,0.015587,0.042693557,0.055938304,0.001216848,0.012432523,0.007146904,0.029085306,0.286404742,0.242336494,0.009286772,0.037876853,1.16E-04,0.002293492,0.645643947,0.245619209,0.817064644,0.080160146,0.353367033,5,microinvertivore
Labridae,Larabicus_quadrilineatus,0.010669577,0.017610953,0.052169411,0.069559475,0.00161646,0.013099415,0.008463044,0.029606894,0.382169861,0.273559129,0.015025973,0.044098356,1.62E-04,0.004145071,0.529723673,0.267531364,0.795341361,0.090229222,0.393149213,5,microinvertivore
Labridae,Labroides_rubrolabiatus,0.004762763,0.008980338,0.034230974,0.05219146,0.001394089,0.011972583,0.008810197,0.034122684,0.462773456,0.299209575,0.006076286,0.02056997,2.03E-04,0.005264758,0.481749391,0.289668269,0.82627397,0.082002321,0.421897159,5,microinvertivore
Labridae,Labroides_bicolor,0.022682134,0.035017571,0.074927095,0.100693669,0.002784309,0.021778223,0.011334893,0.041688775,0.422404685,0.286349619,0.040578819,0.097974391,3.04E-04,0.008319957,0.424984494,0.268180802,0.759046896,0.110628272,0.420907282,5,microinvertivore
Labridae,Labroides_pectoralis,0.008836394,0.01628805,0.047335425,0.072783755,0.002161654,0.018406617,0.010490089,0.03963981,0.486350478,0.299464653,0.013720092,0.041768995,2.90E-04,0.007668209,0.430816273,0.283689807,0.80699892,0.096446898,0.423598074,8,planktivore
Labridae,Labroides_phthirophagus,0.011590256,0.020483318,0.054203732,0.080076966,0.002314866,0.019316456,0.010709601,0.039626792,0.470913464,0.29599193,0.018926569,0.054812875,2.93E-04,0.007866012,0.431048153,0.279253071,0.795273946,0.100189686,0.421230484,8,planktivore
Labridae,Pseudojuloides_argyreogaster,0.01730793,0.015591919,0.071057951,0.052788687,2.78E-04,0.001956046,0.001208014,0.004259791,0.069226386,0.071228356,0.027439753,0.037029626,1.69E-05,1.98E-04,0.813465299,0.106851037,0.809696674,0.08965019,0.144615286,5,microinvertivore
Labridae,Pseudojuloides_elongatus,0.016008587,0.014601724,0.068453377,0.051467164,2.75E-04,0.001973908,0.001200151,0.004246654,0.070336589,0.07244186,0.025022185,0.034524828,1.69E-05,1.98E-04,0.818687451,0.106088289,0.815173843,0.088729351,0.143452295,5,microinvertivore
Labridae,Pseudojuloides_atavai,0.012814593,0.012111046,0.061477145,0.047869751,2.67E-04,0.002033741,0.001178721,0.004219871,0.07358552,0.076145165,0.01927227,0.028320711,1.69E-05,1.98E-04,0.831387883,0.104754946,0.829286167,0.085847711,0.141541233,5,microinvertivore
Labridae,Pseudojuloides_severnsi,0.004390429,0.004934919,0.036265433,0.033744784,2.46E-04,0.002476596,0.001110611,0.004321995,0.092887684,0.102251866,0.005679207,0.011278252,1.70E-05,1.96E-04,0.859403691,0.115013539,0.871599925,0.074602446,0.158109685,5,microinvertivore
Labridae,Pseudojuloides_erythrops,0.005765279,0.00619419,0.041514798,0.036889072,2.49E-04,0.002342147,0.00112114,0.004258675,0.08720365,0.093866304,0.007710955,0.014179083,1.69E-05,1.96E-04,0.856418492,0.10971952,0.864065892,0.076989019,0.149910421,5,microinvertivore
Labridae,Pseudojuloides_mesostigma,0.001930313,0.002492536,0.024066117,0.025808263,2.47E-04,0.002964075,0.001113211,0.004682393,0.114231469,0.134032426,0.002299306,0.005750103,1.78E-05,1.98E-04,0.856094655,0.140279885,0.886566978,0.06927169,0.195906176,5,microinvertivore
Labridae,Pseudojuloides_cerasinus,0.015526606,0.014231362,0.067455608,0.050958011,2.74E-04,0.00198136,0.001197113,0.00424203,0.070774957,0.07292851,0.02413661,0.033593256,1.69E-05,1.98E-04,0.820618584,0.105832168,0.817238581,0.088359065,0.143068979,5,microinvertivore
Labridae,Pseudojuloides_pyrius,0.002104449,0.002678116,0.025124953,0.02654266,2.46E-04,0.002907145,0.001110404,0.004631662,0.111725007,0.130535257,0.002525547,0.006166427,1.77E-05,1.97E-04,0.857145648,0.13727156,0.885359736,0.069804069,0.191474769,5,microinvertivore
Labridae,Pseudojuloides_xanthomos,0.001538052,0.002063195,0.021490684,0.02398365,2.50E-04,0.003120175,0.001123554,0.00483189,0.121207962,0.143800582,0.001798658,0.004788577,1.83E-05,2.00E-04,0.852572858,0.148878573,0.889399608,0.067885024,0.208516095,5,microinvertivore
Labridae,Pseudojuloides_kaleidos,0.005765279,0.00619419,0.041514798,0.036889072,2.49E-04,0.002342147,0.00112114,0.004258675,0.08720365,0.093866304,0.007710955,0.014179083,1.69E-05,1.96E-04,0.856418492,0.10971952,0.864065892,0.076989019,0.149910421,5,microinvertivore
Labridae,Thalassoma_ballieui,0.146313611,0.105909339,0.154576617,0.112124512,0.002007455,0.034255332,0.0010265,0.004909288,0.023628888,0.03591803,0.402590723,0.240904722,3.90E-05,8.70E-04,0.269817236,0.16666906,0.6316235,0.094037136,0.334799561,6,macroinvertivore
Labridae,Thalassoma_septemfasciatum,0.109684208,0.081537058,0.16561864,0.109025444,0.00392985,0.053193317,0.001273967,0.005335632,0.038407282,0.049667513,0.24825505,0.196985843,2.87E-05,3.18E-04,0.432802329,0.18284694,0.630426883,0.093512575,0.309993914,5,microinvertivore
Labridae,Thalassoma_pavo,0.072238327,0.06155919,0.176604232,0.119887008,0.00123458,0.019105547,0.001651409,0.006508301,0.06133061,0.071284837,0.133248285,0.150707637,5.53E-05,6.16E-04,0.553637251,0.185118199,0.663012406,0.097966374,0.283959954,5,microinvertivore
Labridae,Thalassoma_ascensionis,0.005569348,0.007231129,0.056427359,0.063992664,0.00479953,0.058373882,0.001717596,0.012116265,0.144024143,0.172874795,0.019882302,0.103025438,2.09E-04,0.00523088,0.767370274,0.20785512,0.840883764,0.082194489,0.302378427,5,microinvertivore
Labridae,Terelabrus_rubrovittatus,0.012014992,0.024678966,0.083982374,0.14375737,0.167003698,0.365704893,0.003226236,0.023670906,0.14600669,0.233624705,0.079653538,0.19980566,9.09E-04,0.022097125,0.507203535,0.364867455,0.838591541,0.122232719,0.619431158,5,microinvertivore
Labridae,Thalassoma_sanctaehelenae,0.029197065,0.030548257,0.121780302,0.098522597,0.009806697,0.093046546,0.001774737,0.008587161,0.087822348,0.103235605,0.062516215,0.149719244,9.37E-05,0.00168521,0.687008931,0.200474196,0.756464371,0.101678213,0.304364063,5,microinvertivore
Labridae,Halichoeres_bicolor,0.01375952,0.022962562,0.090627102,0.139529094,0.084895285,0.268937029,0.006976635,0.058367327,0.210613654,0.274809738,0.077346585,0.185968536,4.19E-04,0.008527661,0.515361995,0.340975622,0.814573947,0.118524209,0.567601359,5,microinvertivore
Labridae,Thalassoma_newtoni,0.023836809,0.026362567,0.111937524,0.094551436,0.005281077,0.058225988,0.002180251,0.017536196,0.094766773,0.111178305,0.053905535,0.142992514,7.52E-05,8.16E-04,0.708016795,0.195681205,0.769949539,0.098159695,0.290571878,5,microinvertivore
Labridae,Gomphosus_caeruleus,0.116239788,0.099576133,0.318607375,0.216097243,0.002606245,0.018883348,0.003902209,0.019899218,0.057663759,0.097099151,0.175953534,0.202544062,2.11E-04,0.002890326,0.324815919,0.212700826,0.650882955,0.102305574,0.391239469,5,microinvertivore
Labridae,Thalassoma_jansenii,0.040040005,0.044936138,0.154878574,0.128764335,9.55E-04,0.006501899,0.002941685,0.012969218,0.074286268,0.100008069,0.059014937,0.096710084,1.54E-04,0.00194773,0.6677296,0.190063336,0.741298651,0.106595878,0.272566149,5,microinvertivore
Labridae,Thalassoma_genivittatum,0.030328245,0.035718263,0.097793536,0.105102722,0.00299991,0.022439473,0.004329956,0.024332934,0.071010091,0.116251445,0.115770919,0.146888419,6.00E-04,0.016808818,0.677166993,0.209505144,0.756433991,0.116649406,0.304439725,5,microinvertivore
Labridae,Thalassoma_rueppellii,0.030295928,0.036451678,0.097585147,0.107007953,0.006054205,0.055882472,0.004483002,0.025403313,0.071426152,0.117251375,0.112181107,0.145376364,6.16E-04,0.016949693,0.677358787,0.213667276,0.759175456,0.117692183,0.312042905,5,microinvertivore
Labridae,Thalassoma_grammaticum,0.07534235,0.084469748,0.117176882,0.126449723,0.00286572,0.023710909,0.003364525,0.019416747,0.03413948,0.063867792,0.369420952,0.267496321,1.47E-04,0.002209632,0.397543152,0.233495223,0.695749309,0.112663948,0.392711301,5,microinvertivore
Labridae,Halichoeres_erdmanni,0.002968369,0.012225654,0.046891167,0.10870147,0.211850848,0.399777546,0.003622389,0.027856814,0.16380326,0.25808716,0.041289245,0.147556019,0.001880446,0.034047866,0.527694275,0.389790485,0.881156986,0.106092633,0.643460337,5,microinvertivore
Labridae,Thalassoma_noronhanum,0.013521257,0.022822455,0.090780254,0.101899223,0.001732196,0.016359349,0.003279577,0.01718669,0.165928406,0.206248178,0.069938594,0.130336611,2.37E-04,0.004228162,0.654583187,0.244029237,0.774778855,0.105340393,0.361332832,5,microinvertivore
Labridae,Notolabrus_celidotus,0.053799269,0.074775178,0.124576466,0.176314516,0.199545232,0.393765594,0.001861899,0.013261125,0.08935548,0.171084128,0.248405931,0.318913336,1.20E-04,0.002558896,0.28233547,0.291582637,0.773629223,0.164243714,0.638676611,5,microinvertivore
Labridae,Thalassoma_amblycephalum,0.018886038,0.021988581,0.091080954,0.093091845,0.004034345,0.055397338,0.002319149,0.014683974,0.159605075,0.180909639,0.024231066,0.066356746,1.01E-04,9.80E-04,0.699742154,0.207967024,0.786445795,0.096453452,0.304658549,5,microinvertivore
Labridae,Thalassoma_lucasanum,0.01554618,0.018634072,0.083249851,0.088819396,0.003997805,0.055348552,0.00224774,0.013475084,0.168772201,0.190614707,0.02092436,0.066535688,1.06E-04,0.001023008,0.705155859,0.213065717,0.797601057,0.093792493,0.312474261,5,microinvertivore
Labridae,Thalassoma_robertsoni,0.002043996,0.003198739,0.031013804,0.049017008,0.003721005,0.054311071,0.002047896,0.012440649,0.261907133,0.281444292,0.003532966,0.03425527,3.98E-04,0.00684351,0.695335423,0.281419854,0.864368191,0.075040416,0.406381154,5,microinvertivore
Labridae,Thalassoma_loxum,0.026936366,0.037336971,0.102362913,0.105433592,0.00154331,0.017343216,0.002927457,0.021695646,0.142013123,0.173410475,0.029418048,0.062460471,1.36E-04,0.001256242,0.694663174,0.209396513,0.775926157,0.103774798,0.30183234,5,microinvertivore
Labridae,Cirrhilabrus_tonozukai,0.003561996,0.008339193,0.047741257,0.098336838,0.09042162,0.277537803,0.006669357,0.052580233,0.223540437,0.294040598,0.048162981,0.16980987,0.001256186,0.018488177,0.578646166,0.361124052,0.865437422,0.101733845,0.579292023,5,microinvertivore
Labridae,Thalassoma_cupido,0.035285186,0.039927658,0.116544359,0.112417762,0.001157326,0.008809842,0.002807045,0.016022043,0.128449778,0.158324764,0.041237952,0.075415567,1.23E-04,0.001148727,0.674395413,0.204852512,0.753351122,0.108004304,0.295442718,5,microinvertivore
Labridae,Thalassoma_purpureum,0.170862098,0.150174249,0.167059428,0.165954715,0.004585023,0.033872589,0.004133049,0.029490549,0.04361738,0.08641442,0.282563052,0.287785025,2.70E-04,0.00447054,0.326910371,0.242089795,0.674303882,0.111536705,0.448358612,5,microinvertivore
